cnae_5digit,cnae_5digit_clean,cnae_class,cnae_group,cnae_division,cnae_section,cnae_class_name,survey_classification_code,survey_classification_name,source_survey,coverage_status,notes
8299-7/02,8299702,82.99-7,82.9,82,N,Atividades de serviços prestados principalmente às empresas não especificadas anteriormente,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,covered,Outros servicos B2B NEC (grupo 82.9)
8299-7/03,8299703,82.99-7,82.9,82,N,Atividades de serviços prestados principalmente às empresas não especificadas anteriormente,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,covered,Outros servicos B2B NEC (grupo 82.9)
8299-7/04,8299704,82.99-7,82.9,82,N,Atividades de serviços prestados principalmente às empresas não especificadas anteriormente,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,covered,Outros servicos B2B NEC (grupo 82.9)
8299-7/05,8299705,82.99-7,82.9,82,N,Atividades de serviços prestados principalmente às empresas não especificadas anteriormente,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,covered,Outros servicos B2B NEC (grupo 82.9)
8299-7/06,8299706,82.99-7,82.9,82,N,Atividades de serviços prestados principalmente às empresas não especificadas anteriormente,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,covered,Outros servicos B2B NEC (grupo 82.9)
8299-7/07,8299707,82.99-7,82.9,82,N,Atividades de serviços prestados principalmente às empresas não especificadas anteriormente,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,covered,Outros servicos B2B NEC (grupo 82.9)
8299-7/99,8299799,82.99-7,82.9,82,N,Atividades de serviços prestados principalmente às empresas não especificadas anteriormente,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,covered,Outros servicos B2B NEC (grupo 82.9)
8411-6/00,8411600,84.11-6,84.1,84,O,Administração pública em geral,,,,not_covered,Secao O nao coberta por PIA/PAC/PAS
8412-4/00,8412400,84.12-4,84.1,84,O,"Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais",,,,not_covered,Secao O nao coberta por PIA/PAC/PAS
8413-2/00,8413200,84.13-2,84.1,84,O,Regulação das atividades econômicas,,,,not_covered,Secao O nao coberta por PIA/PAC/PAS
8421-3/00,8421300,84.21-3,84.2,84,O,Relações exteriores,,,,not_covered,Secao O nao coberta por PIA/PAC/PAS
8422-1/00,8422100,84.22-1,84.2,84,O,Defesa,,,,not_covered,Secao O nao coberta por PIA/PAC/PAS
8423-0/00,8423000,84.23-0,84.2,84,O,Justiça,,,,not_covered,Secao O nao coberta por PIA/PAC/PAS
8424-8/00,8424800,84.24-8,84.2,84,O,Segurança e ordem pública,,,,not_covered,Secao O nao coberta por PIA/PAC/PAS
8425-6/00,8425600,84.25-6,84.2,84,O,Defesa Civil,,,,not_covered,Secao O nao coberta por PIA/PAC/PAS
8430-2/00,8430200,84.30-2,84.3,84,O,Seguridade social obrigatória,,,,not_covered,Secao O nao coberta por PIA/PAC/PAS
8511-2/00,8511200,85.11-2,85.1,85,P,Educação infantil - creche,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8512-1/00,8512100,85.12-1,85.1,85,P,Educação infantil - pré-escola,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8513-9/00,8513900,85.13-9,85.1,85,P,Ensino fundamental,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8520-1/00,8520100,85.20-1,85.2,85,P,Ensino médio,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8531-7/00,8531700,85.31-7,85.3,85,P,Educação superior - graduação,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8532-5/00,8532500,85.32-5,85.3,85,P,Educação superior - graduação e pós-graduação,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8533-3/00,8533300,85.33-3,85.3,85,P,Educação superior - pós-graduação e extensão,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8541-4/00,8541400,85.41-4,85.4,85,P,Educação profissional de nível técnico,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8542-2/00,8542200,85.42-2,85.4,85,P,Educação profissional de nível tecnológico,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8550-3/01,8550301,85.50-3,85.5,85,P,Atividades de apoio à educação,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8550-3/02,8550302,85.50-3,85.5,85,P,Atividades de apoio à educação,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8591-1/00,8591100,85.91-1,85.9,85,P,Ensino de esportes,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8592-9/01,8592901,85.92-9,85.9,85,P,Ensino de arte e cultura,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8592-9/02,8592902,85.92-9,85.9,85,P,Ensino de arte e cultura,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8592-9/03,8592903,85.92-9,85.9,85,P,Ensino de arte e cultura,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8592-9/99,8592999,85.92-9,85.9,85,P,Ensino de arte e cultura,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8593-7/00,8593700,85.93-7,85.9,85,P,Ensino de idiomas,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8599-6/01,8599601,85.99-6,85.9,85,P,Atividades de ensino não especificadas anteriormente,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8599-6/02,8599602,85.99-6,85.9,85,P,Atividades de ensino não especificadas anteriormente,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8599-6/03,8599603,85.99-6,85.9,85,P,Atividades de ensino não especificadas anteriormente,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8599-6/04,8599604,85.99-6,85.9,85,P,Atividades de ensino não especificadas anteriormente,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8599-6/05,8599605,85.99-6,85.9,85,P,Atividades de ensino não especificadas anteriormente,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8599-6/99,8599699,85.99-6,85.9,85,P,Atividades de ensino não especificadas anteriormente,PAS_2.5,2.5 Atividades de ensino continuado,PAS,covered,PAS — divisao 85
8610-1/01,8610101,86.10-1,86.1,86,Q,Atividades de atendimento hospitalar,,,,not_covered,Saude (secao Q) — nao coberta
8610-1/02,8610102,86.10-1,86.1,86,Q,Atividades de atendimento hospitalar,,,,not_covered,Saude (secao Q) — nao coberta
8621-6/01,8621601,86.21-6,86.2,86,Q,Serviços móveis de atendimento a urgências,,,,not_covered,Saude (secao Q) — nao coberta
8621-6/02,8621602,86.21-6,86.2,86,Q,Serviços móveis de atendimento a urgências,,,,not_covered,Saude (secao Q) — nao coberta
8622-4/00,8622400,86.22-4,86.2,86,Q,"Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências",,,,not_covered,Saude (secao Q) — nao coberta
8630-5/01,8630501,86.30-5,86.3,86,Q,Atividades de atenção ambulatorial executadas por médicos e odontólogos,,,,not_covered,Saude (secao Q) — nao coberta
8630-5/02,8630502,86.30-5,86.3,86,Q,Atividades de atenção ambulatorial executadas por médicos e odontólogos,,,,not_covered,Saude (secao Q) — nao coberta
8630-5/03,8630503,86.30-5,86.3,86,Q,Atividades de atenção ambulatorial executadas por médicos e odontólogos,,,,not_covered,Saude (secao Q) — nao coberta
8630-5/04,8630504,86.30-5,86.3,86,Q,Atividades de atenção ambulatorial executadas por médicos e odontólogos,,,,not_covered,Saude (secao Q) — nao coberta
8630-5/06,8630506,86.30-5,86.3,86,Q,Atividades de atenção ambulatorial executadas por médicos e odontólogos,,,,not_covered,Saude (secao Q) — nao coberta
8630-5/07,8630507,86.30-5,86.3,86,Q,Atividades de atenção ambulatorial executadas por médicos e odontólogos,,,,not_covered,Saude (secao Q) — nao coberta
8630-5/99,8630599,86.30-5,86.3,86,Q,Atividades de atenção ambulatorial executadas por médicos e odontólogos,,,,not_covered,Saude (secao Q) — nao coberta
8640-2/01,8640201,86.40-2,86.4,86,Q,Atividades de serviços de complementação diagnóstica e terapêutica,,,,not_covered,Saude (secao Q) — nao coberta
8640-2/02,8640202,86.40-2,86.4,86,Q,Atividades de serviços de complementação diagnóstica e terapêutica,,,,not_covered,Saude (secao Q) — nao coberta
8640-2/03,8640203,86.40-2,86.4,86,Q,Atividades de serviços de complementação diagnóstica e terapêutica,,,,not_covered,Saude (secao Q) — nao coberta
8640-2/04,8640204,86.40-2,86.4,86,Q,Atividades de serviços de complementação diagnóstica e terapêutica,,,,not_covered,Saude (secao Q) — nao coberta
8640-2/05,8640205,86.40-2,86.4,86,Q,Atividades de serviços de complementação diagnóstica e terapêutica,,,,not_covered,Saude (secao Q) — nao coberta
8640-2/06,8640206,86.40-2,86.4,86,Q,Atividades de serviços de complementação diagnóstica e terapêutica,,,,not_covered,Saude (secao Q) — nao coberta
8640-2/07,8640207,86.40-2,86.4,86,Q,Atividades de serviços de complementação diagnóstica e terapêutica,,,,not_covered,Saude (secao Q) — nao coberta
8640-2/08,8640208,86.40-2,86.4,86,Q,Atividades de serviços de complementação diagnóstica e terapêutica,,,,not_covered,Saude (secao Q) — nao coberta
8640-2/09,8640209,86.40-2,86.4,86,Q,Atividades de serviços de complementação diagnóstica e terapêutica,,,,not_covered,Saude (secao Q) — nao coberta
8640-2/10,8640210,86.40-2,86.4,86,Q,Atividades de serviços de complementação diagnóstica e terapêutica,,,,not_covered,Saude (secao Q) — nao coberta
8640-2/11,8640211,86.40-2,86.4,86,Q,Atividades de serviços de complementação diagnóstica e terapêutica,,,,not_covered,Saude (secao Q) — nao coberta
8640-2/12,8640212,86.40-2,86.4,86,Q,Atividades de serviços de complementação diagnóstica e terapêutica,,,,not_covered,Saude (secao Q) — nao coberta
8640-2/13,8640213,86.40-2,86.4,86,Q,Atividades de serviços de complementação diagnóstica e terapêutica,,,,not_covered,Saude (secao Q) — nao coberta
8640-2/14,8640214,86.40-2,86.4,86,Q,Atividades de serviços de complementação diagnóstica e terapêutica,,,,not_covered,Saude (secao Q) — nao coberta
8640-2/99,8640299,86.40-2,86.4,86,Q,Atividades de serviços de complementação diagnóstica e terapêutica,,,,not_covered,Saude (secao Q) — nao coberta
8650-0/01,8650001,86.50-0,86.5,86,Q,"Atividades de profissionais da área de saúde, exceto médicos e odontólogos",,,,not_covered,Saude (secao Q) — nao coberta
8650-0/02,8650002,86.50-0,86.5,86,Q,"Atividades de profissionais da área de saúde, exceto médicos e odontólogos",,,,not_covered,Saude (secao Q) — nao coberta
8650-0/03,8650003,86.50-0,86.5,86,Q,"Atividades de profissionais da área de saúde, exceto médicos e odontólogos",,,,not_covered,Saude (secao Q) — nao coberta
8650-0/04,8650004,86.50-0,86.5,86,Q,"Atividades de profissionais da área de saúde, exceto médicos e odontólogos",,,,not_covered,Saude (secao Q) — nao coberta
8650-0/05,8650005,86.50-0,86.5,86,Q,"Atividades de profissionais da área de saúde, exceto médicos e odontólogos",,,,not_covered,Saude (secao Q) — nao coberta
8650-0/06,8650006,86.50-0,86.5,86,Q,"Atividades de profissionais da área de saúde, exceto médicos e odontólogos",,,,not_covered,Saude (secao Q) — nao coberta
8650-0/07,8650007,86.50-0,86.5,86,Q,"Atividades de profissionais da área de saúde, exceto médicos e odontólogos",,,,not_covered,Saude (secao Q) — nao coberta
8650-0/99,8650099,86.50-0,86.5,86,Q,"Atividades de profissionais da área de saúde, exceto médicos e odontólogos",,,,not_covered,Saude (secao Q) — nao coberta
8660-7/00,8660700,86.60-7,86.6,86,Q,Atividades de apoio à gestão de saúde,,,,not_covered,Saude (secao Q) — nao coberta
8690-9/01,8690901,86.90-9,86.9,86,Q,Atividades de atenção à saúde humana não especificadas anteriormente,,,,not_covered,Saude (secao Q) — nao coberta
8690-9/02,8690902,86.90-9,86.9,86,Q,Atividades de atenção à saúde humana não especificadas anteriormente,,,,not_covered,Saude (secao Q) — nao coberta
8690-9/99,8690999,86.90-9,86.9,86,Q,Atividades de atenção à saúde humana não especificadas anteriormente,,,,not_covered,Saude (secao Q) — nao coberta
8711-5/01,8711501,87.11-5,87.1,87,Q,"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares",,,,not_covered,Saude (secao Q) — nao coberta
8711-5/02,8711502,87.11-5,87.1,87,Q,"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares",,,,not_covered,Saude (secao Q) — nao coberta
8711-5/03,8711503,87.11-5,87.1,87,Q,"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares",,,,not_covered,Saude (secao Q) — nao coberta
8711-5/04,8711504,87.11-5,87.1,87,Q,"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares",,,,not_covered,Saude (secao Q) — nao coberta
8711-5/05,8711505,87.11-5,87.1,87,Q,"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares",,,,not_covered,Saude (secao Q) — nao coberta
8712-3/00,8712300,87.12-3,87.1,87,Q,Atividades de fornecimento de infra-estrutura de apoio e assistência a paciente no domicílio,,,,not_covered,Saude (secao Q) — nao coberta
8720-4/01,8720401,87.20-4,87.2,87,Q,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química",,,,not_covered,Saude (secao Q) — nao coberta
8720-4/99,8720499,87.20-4,87.2,87,Q,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química",,,,not_covered,Saude (secao Q) — nao coberta
8730-1/01,8730101,87.30-1,87.3,87,Q,Atividades de assistência social prestadas em residências coletivas e particulares,,,,not_covered,Saude (secao Q) — nao coberta
8730-1/02,8730102,87.30-1,87.3,87,Q,Atividades de assistência social prestadas em residências coletivas e particulares,,,,not_covered,Saude (secao Q) — nao coberta
8730-1/99,8730199,87.30-1,87.3,87,Q,Atividades de assistência social prestadas em residências coletivas e particulares,,,,not_covered,Saude (secao Q) — nao coberta
8800-6/00,8800600,88.00-6,88.0,88,Q,Serviços de assistência social sem alojamento,,,,not_covered,Saude (secao Q) — nao coberta
9001-9/01,9001901,90.01-9,90.0,90,R,"Artes cênicas, espetáculos e atividades complementares",PAS_2.3,"2.3 Atividades culturais, recreativas e esportivas",PAS,covered,PAS — divisao 90
9001-9/02,9001902,90.01-9,90.0,90,R,"Artes cênicas, espetáculos e atividades complementares",PAS_2.3,"2.3 Atividades culturais, recreativas e esportivas",PAS,covered,PAS — divisao 90
9001-9/03,9001903,90.01-9,90.0,90,R,"Artes cênicas, espetáculos e atividades complementares",PAS_2.3,"2.3 Atividades culturais, recreativas e esportivas",PAS,covered,PAS — divisao 90
9001-9/04,9001904,90.01-9,90.0,90,R,"Artes cênicas, espetáculos e atividades complementares",PAS_2.3,"2.3 Atividades culturais, recreativas e esportivas",PAS,covered,PAS — divisao 90
9001-9/05,9001905,90.01-9,90.0,90,R,"Artes cênicas, espetáculos e atividades complementares",PAS_2.3,"2.3 Atividades culturais, recreativas e esportivas",PAS,covered,PAS — divisao 90
9001-9/06,9001906,90.01-9,90.0,90,R,"Artes cênicas, espetáculos e atividades complementares",PAS_2.3,"2.3 Atividades culturais, recreativas e esportivas",PAS,covered,PAS — divisao 90
9001-9/99,9001999,90.01-9,90.0,90,R,"Artes cênicas, espetáculos e atividades complementares",PAS_2.3,"2.3 Atividades culturais, recreativas e esportivas",PAS,covered,PAS — divisao 90
9002-7/01,9002701,90.02-7,90.0,90,R,Criação artística,PAS_2.3,"2.3 Atividades culturais, recreativas e esportivas",PAS,covered,PAS — divisao 90
9002-7/02,9002702,90.02-7,90.0,90,R,Criação artística,PAS_2.3,"2.3 Atividades culturais, recreativas e esportivas",PAS,covered,PAS — divisao 90
9003-5/00,9003500,90.03-5,90.0,90,R,"Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas",PAS_2.3,"2.3 Atividades culturais, recreativas e esportivas",PAS,covered,PAS — divisao 90
9101-5/00,9101500,91.01-5,91.0,91,R,Atividades de bibliotecas e arquivos,PAS_2.3,"2.3 Atividades culturais, recreativas e esportivas",PAS,ambiguous_review_needed,PAS_2.3 cobre secao R (90-93) como agregado; bands CSV mostra apenas div 90
9102-3/01,9102301,91.02-3,91.0,91,R,"Atividades de museus e de exploração, restauração artística e conservação de lugares e prédios históricos e atrações similares",PAS_2.3,"2.3 Atividades culturais, recreativas e esportivas",PAS,ambiguous_review_needed,PAS_2.3 cobre secao R (90-93) como agregado; bands CSV mostra apenas div 90
9102-3/02,9102302,91.02-3,91.0,91,R,"Atividades de museus e de exploração, restauração artística e conservação de lugares e prédios históricos e atrações similares",PAS_2.3,"2.3 Atividades culturais, recreativas e esportivas",PAS,ambiguous_review_needed,PAS_2.3 cobre secao R (90-93) como agregado; bands CSV mostra apenas div 90
9103-1/00,9103100,91.03-1,91.0,91,R,"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental",PAS_2.3,"2.3 Atividades culturais, recreativas e esportivas",PAS,ambiguous_review_needed,PAS_2.3 cobre secao R (90-93) como agregado; bands CSV mostra apenas div 90
