cnae_division,cnae_division_name,cnae_section,survey_classification_code,survey_classification_name,source_survey,profile_used,granularity_tier,percentile_band,percentile_lower,percentile_upper,n_empresas_na_faixa,receita_total_faixa_mil_reais,receita_media_empresa_faixa_mil_reais,po_total_faixa,po_medio_empresa_faixa,n_empresas_cnae_total,receita_total_cnae_mil_reais,po_total_cnae,data_quality_flag,mapping_ambiguity,base_year,generated_at,model_version
53,Correio e outras atividades de entrega,H,PAS_5.2,5.2 Correio e outras atividades de entrega,PAS,servicos_infraestrutura,full,top_5_to_7.5pct,0.05,0.075,181,2638281.38,14576.14,14038.2,77.56,7265,37689734.0,175477.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
53,Correio e outras atividades de entrega,H,PAS_5.2,5.2 Correio e outras atividades de entrega,PAS,servicos_infraestrutura,full,top_7.5_to_10pct,0.075,0.1,181,2261384.04,12493.834,10528.6,58.17,7265,37689734.0,175477.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
53,Correio e outras atividades de entrega,H,PAS_5.2,5.2 Correio e outras atividades de entrega,PAS,servicos_infraestrutura,full,top_10_to_15pct,0.1,0.15,363,2261384.04,6229.708,14038.2,38.67,7265,37689734.0,175477.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
53,Correio e outras atividades de entrega,H,PAS_5.2,5.2 Correio e outras atividades de entrega,PAS,servicos_infraestrutura,full,top_15_to_25pct,0.15,0.25,726,2261384.04,3114.854,15792.9,21.75,7265,37689734.0,175477.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
53,Correio e outras atividades de entrega,H,PAS_5.2,5.2 Correio e outras atividades de entrega,PAS,servicos_infraestrutura,full,top_25_to_50pct,0.25,0.5,1816,2261384.04,1245.256,17547.7,9.66,7265,37689734.0,175477.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
53,Correio e outras atividades de entrega,H,PAS_5.2,5.2 Correio e outras atividades de entrega,PAS,servicos_infraestrutura,full,top_50_to_100pct,0.5,1.0,3637,1130692.02,310.886,10528.6,2.89,7265,37689734.0,175477.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.1,"6.1 Compra, venda e aluguel de imóveis próprios",PAS,servicos_infraestrutura,full,top_0_to_0.5pct,0.0,0.005,279,17586177.3,63032.894,28366.0,101.67,55886,58620591.0,141830.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.1,"6.1 Compra, venda e aluguel de imóveis próprios",PAS,servicos_infraestrutura,full,top_0.5_to_1pct,0.005,0.01,279,5862059.1,21010.965,11346.4,40.67,55886,58620591.0,141830.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.1,"6.1 Compra, venda e aluguel de imóveis próprios",PAS,servicos_infraestrutura,full,top_1_to_2pct,0.01,0.02,558,6448265.01,11556.03,12764.7,22.88,55886,58620591.0,141830.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.1,"6.1 Compra, venda e aluguel de imóveis próprios",PAS,servicos_infraestrutura,full,top_2_to_3pct,0.02,0.03,558,4103441.37,7353.838,9928.1,17.79,55886,58620591.0,141830.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.1,"6.1 Compra, venda e aluguel de imóveis próprios",PAS,servicos_infraestrutura,full,top_3_to_5pct,0.03,0.05,1117,4689647.28,4198.431,12764.7,11.43,55886,58620591.0,141830.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.1,"6.1 Compra, venda e aluguel de imóveis próprios",PAS,servicos_infraestrutura,full,top_5_to_7.5pct,0.05,0.075,1397,4103441.37,2937.324,11346.4,8.12,55886,58620591.0,141830.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.1,"6.1 Compra, venda e aluguel de imóveis próprios",PAS,servicos_infraestrutura,full,top_7.5_to_10pct,0.075,0.1,1397,3517235.46,2517.706,8509.8,6.09,55886,58620591.0,141830.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.1,"6.1 Compra, venda e aluguel de imóveis próprios",PAS,servicos_infraestrutura,full,top_10_to_15pct,0.1,0.15,2794,3517235.46,1258.853,11346.4,4.06,55886,58620591.0,141830.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.1,"6.1 Compra, venda e aluguel de imóveis próprios",PAS,servicos_infraestrutura,full,top_15_to_25pct,0.15,0.25,5588,3517235.46,629.427,12764.7,2.28,55886,58620591.0,141830.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.1,"6.1 Compra, venda e aluguel de imóveis próprios",PAS,servicos_infraestrutura,full,top_25_to_50pct,0.25,0.5,13971,3517235.46,251.753,14183.0,1.02,55886,58620591.0,141830.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.1,"6.1 Compra, venda e aluguel de imóveis próprios",PAS,servicos_infraestrutura,full,top_50_to_100pct,0.5,1.0,27948,1758617.73,62.925,8509.8,0.3,55886,58620591.0,141830.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.2,"6.2 Intermediação na compra, venda e aluguel de imoveis",PAS,servicos_atomizados,full,top_0_to_0.5pct,0.0,0.005,279,3493149.6,12520.249,35505.6,127.26,55899,23287664.0,221910.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.2,"6.2 Intermediação na compra, venda e aluguel de imoveis",PAS,servicos_atomizados,full,top_0.5_to_1pct,0.005,0.01,279,1630136.48,5842.783,15533.7,55.68,55899,23287664.0,221910.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.2,"6.2 Intermediação na compra, venda e aluguel de imoveis",PAS,servicos_atomizados,full,top_1_to_2pct,0.01,0.02,558,2095889.76,3756.075,22191.0,39.77,55899,23287664.0,221910.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.2,"6.2 Intermediação na compra, venda e aluguel de imoveis",PAS,servicos_atomizados,full,top_2_to_3pct,0.02,0.03,558,1630136.48,2921.392,15533.7,27.84,55899,23287664.0,221910.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.2,"6.2 Intermediação na compra, venda e aluguel de imoveis",PAS,servicos_atomizados,full,top_3_to_5pct,0.03,0.05,1117,2095889.76,1876.356,22191.0,19.87,55899,23287664.0,221910.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.2,"6.2 Intermediação na compra, venda e aluguel de imoveis",PAS,servicos_atomizados,full,top_5_to_7.5pct,0.05,0.075,1397,1863013.12,1333.581,17752.8,12.71,55899,23287664.0,221910.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.2,"6.2 Intermediação na compra, venda e aluguel de imoveis",PAS,servicos_atomizados,full,top_7.5_to_10pct,0.075,0.1,1397,1630136.48,1166.884,15533.7,11.12,55899,23287664.0,221910.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.2,"6.2 Intermediação na compra, venda e aluguel de imoveis",PAS,servicos_atomizados,full,top_10_to_15pct,0.1,0.15,2794,2095889.76,750.139,19971.9,7.15,55899,23287664.0,221910.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.2,"6.2 Intermediação na compra, venda e aluguel de imoveis",PAS,servicos_atomizados,full,top_15_to_25pct,0.15,0.25,5589,2561643.04,458.337,22191.0,3.97,55899,23287664.0,221910.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.2,"6.2 Intermediação na compra, venda e aluguel de imoveis",PAS,servicos_atomizados,full,top_25_to_50pct,0.25,0.5,13974,2328766.4,166.65,19971.9,1.43,55899,23287664.0,221910.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
68,Atividades imobiliárias,L,PAS_6.2,"6.2 Intermediação na compra, venda e aluguel de imoveis",PAS,servicos_atomizados,full,top_50_to_100pct,0.5,1.0,27957,1863013.12,66.639,15533.7,0.56,55899,23287664.0,221910.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
45,Comércio e reparação de veículos automotores e motocicletas,G/S,PAS_7.1,7.1 Manutenção e reparação de veículos,PAS,servicos_atomizados,full,top_0_to_0.5pct,0.0,0.005,369,3864997.35,10474.248,50046.1,135.63,73952,25766649.0,312788.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
45,Comércio e reparação de veículos automotores e motocicletas,G/S,PAS_7.1,7.1 Manutenção e reparação de veículos,PAS,servicos_atomizados,full,top_0.5_to_1pct,0.005,0.01,369,1803665.43,4887.982,21895.2,59.34,73952,25766649.0,312788.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
45,Comércio e reparação de veículos automotores e motocicletas,G/S,PAS_7.1,7.1 Manutenção e reparação de veículos,PAS,servicos_atomizados,full,top_1_to_2pct,0.01,0.02,739,2318998.41,3138.022,31278.8,42.33,73952,25766649.0,312788.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
45,Comércio e reparação de veículos automotores e motocicletas,G/S,PAS_7.1,7.1 Manutenção e reparação de veículos,PAS,servicos_atomizados,full,top_2_to_3pct,0.02,0.03,739,1803665.43,2440.684,21895.2,29.63,73952,25766649.0,312788.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
45,Comércio e reparação de veículos automotores e motocicletas,G/S,PAS_7.1,7.1 Manutenção e reparação de veículos,PAS,servicos_atomizados,full,top_3_to_5pct,0.03,0.05,1479,2318998.41,1567.95,31278.8,21.15,73952,25766649.0,312788.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
45,Comércio e reparação de veículos automotores e motocicletas,G/S,PAS_7.1,7.1 Manutenção e reparação de veículos,PAS,servicos_atomizados,full,top_5_to_7.5pct,0.05,0.075,1848,2061331.92,1115.439,25023.0,13.54,73952,25766649.0,312788.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
45,Comércio e reparação de veículos automotores e motocicletas,G/S,PAS_7.1,7.1 Manutenção e reparação de veículos,PAS,servicos_atomizados,full,top_7.5_to_10pct,0.075,0.1,1848,1803665.43,976.009,21895.2,11.85,73952,25766649.0,312788.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
45,Comércio e reparação de veículos automotores e motocicletas,G/S,PAS_7.1,7.1 Manutenção e reparação de veículos,PAS,servicos_atomizados,full,top_10_to_15pct,0.1,0.15,3697,2318998.41,627.265,28150.9,7.61,73952,25766649.0,312788.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
45,Comércio e reparação de veículos automotores e motocicletas,G/S,PAS_7.1,7.1 Manutenção e reparação de veículos,PAS,servicos_atomizados,full,top_15_to_25pct,0.15,0.25,7395,2834331.39,383.277,31278.8,4.23,73952,25766649.0,312788.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
45,Comércio e reparação de veículos automotores e motocicletas,G/S,PAS_7.1,7.1 Manutenção e reparação de veículos,PAS,servicos_atomizados,full,top_25_to_50pct,0.25,0.5,18488,2576664.9,139.37,28150.9,1.52,73952,25766649.0,312788.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
45,Comércio e reparação de veículos automotores e motocicletas,G/S,PAS_7.1,7.1 Manutenção e reparação de veículos,PAS,servicos_atomizados,full,top_50_to_100pct,0.5,1.0,36981,2061331.92,55.74,21895.2,0.59,73952,25766649.0,312788.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.2,7.2 Manutenção e reparação de equipamentos de informática e comunicação,PAS,servicos_atomizados,full,top_0_to_0.5pct,0.0,0.005,58,1421602.8,24510.393,9740.6,167.94,11631,9477352.0,60879.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.2,7.2 Manutenção e reparação de equipamentos de informática e comunicação,PAS,servicos_atomizados,full,top_0.5_to_1pct,0.005,0.01,58,663414.64,11438.183,4261.5,73.47,11631,9477352.0,60879.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.2,7.2 Manutenção e reparação de equipamentos de informática e comunicação,PAS,servicos_atomizados,full,top_1_to_2pct,0.01,0.02,116,852961.68,7353.118,6087.9,52.48,11631,9477352.0,60879.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.2,7.2 Manutenção e reparação de equipamentos de informática e comunicação,PAS,servicos_atomizados,full,top_2_to_3pct,0.02,0.03,116,663414.64,5719.092,4261.5,36.74,11631,9477352.0,60879.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.2,7.2 Manutenção e reparação de equipamentos de informática e comunicação,PAS,servicos_atomizados,full,top_3_to_5pct,0.03,0.05,232,852961.68,3676.559,6087.9,26.24,11631,9477352.0,60879.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.2,7.2 Manutenção e reparação de equipamentos de informática e comunicação,PAS,servicos_atomizados,full,top_5_to_7.5pct,0.05,0.075,290,758188.16,2614.442,4870.3,16.79,11631,9477352.0,60879.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.2,7.2 Manutenção e reparação de equipamentos de informática e comunicação,PAS,servicos_atomizados,full,top_7.5_to_10pct,0.075,0.1,290,663414.64,2287.637,4261.5,14.69,11631,9477352.0,60879.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.2,7.2 Manutenção e reparação de equipamentos de informática e comunicação,PAS,servicos_atomizados,full,top_10_to_15pct,0.1,0.15,581,852961.68,1468.092,5479.1,9.43,11631,9477352.0,60879.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.2,7.2 Manutenção e reparação de equipamentos de informática e comunicação,PAS,servicos_atomizados,full,top_15_to_25pct,0.15,0.25,1163,1042508.72,896.396,6087.9,5.23,11631,9477352.0,60879.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.2,7.2 Manutenção e reparação de equipamentos de informática e comunicação,PAS,servicos_atomizados,full,top_25_to_50pct,0.25,0.5,2907,947735.2,326.018,5479.1,1.88,11631,9477352.0,60879.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.2,7.2 Manutenção e reparação de equipamentos de informática e comunicação,PAS,servicos_atomizados,full,top_50_to_100pct,0.5,1.0,5820,758188.16,130.273,4261.5,0.73,11631,9477352.0,60879.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.3,7.3 Manutenção e reparação de objetos pessoais e domésticos,PAS,servicos_atomizados,full,top_0_to_0.5pct,0.0,0.005,71,730513.65,10288.925,9757.3,137.43,14276,4870091.0,60983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.3,7.3 Manutenção e reparação de objetos pessoais e domésticos,PAS,servicos_atomizados,full,top_0.5_to_1pct,0.005,0.01,71,340906.37,4801.498,4268.8,60.12,14276,4870091.0,60983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.3,7.3 Manutenção e reparação de objetos pessoais e domésticos,PAS,servicos_atomizados,full,top_1_to_2pct,0.01,0.02,142,438308.19,3086.677,6098.3,42.95,14276,4870091.0,60983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.3,7.3 Manutenção e reparação de objetos pessoais e domésticos,PAS,servicos_atomizados,full,top_2_to_3pct,0.02,0.03,142,340906.37,2400.749,4268.8,30.06,14276,4870091.0,60983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.3,7.3 Manutenção e reparação de objetos pessoais e domésticos,PAS,servicos_atomizados,full,top_3_to_5pct,0.03,0.05,285,438308.19,1537.923,6098.3,21.4,14276,4870091.0,60983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.3,7.3 Manutenção e reparação de objetos pessoais e domésticos,PAS,servicos_atomizados,full,top_5_to_7.5pct,0.05,0.075,356,389607.28,1094.402,4878.6,13.7,14276,4870091.0,60983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.3,7.3 Manutenção e reparação de objetos pessoais e domésticos,PAS,servicos_atomizados,full,top_7.5_to_10pct,0.075,0.1,356,340906.37,957.602,4268.8,11.99,14276,4870091.0,60983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.3,7.3 Manutenção e reparação de objetos pessoais e domésticos,PAS,servicos_atomizados,full,top_10_to_15pct,0.1,0.15,713,438308.19,614.738,5488.5,7.7,14276,4870091.0,60983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.3,7.3 Manutenção e reparação de objetos pessoais e domésticos,PAS,servicos_atomizados,full,top_15_to_25pct,0.15,0.25,1427,535710.01,375.41,6098.3,4.27,14276,4870091.0,60983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.3,7.3 Manutenção e reparação de objetos pessoais e domésticos,PAS,servicos_atomizados,full,top_25_to_50pct,0.25,0.5,3569,487009.1,136.455,5488.5,1.54,14276,4870091.0,60983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,G/S,PAS_7.3,7.3 Manutenção e reparação de objetos pessoais e domésticos,PAS,servicos_atomizados,full,top_50_to_100pct,0.5,1.0,7144,389607.28,54.536,4268.8,0.6,14276,4870091.0,60983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
01,"Agricultura, pecuária, produção florestal, pesca e aquicultura",A/K/E,PAS_8.1,"8.1 Serviços auxiliares da agricultura, pecuária e produção florestal",PAS,servicos_atomizados,full,top_0_to_0.5pct,0.0,0.005,54,3328382.55,61636.714,17498.6,324.05,10805,22189217.0,109366.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
01,"Agricultura, pecuária, produção florestal, pesca e aquicultura",A/K/E,PAS_8.1,"8.1 Serviços auxiliares da agricultura, pecuária e produção florestal",PAS,servicos_atomizados,full,top_0.5_to_1pct,0.005,0.01,54,1553245.19,28763.8,7655.6,141.77,10805,22189217.0,109366.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
01,"Agricultura, pecuária, produção florestal, pesca e aquicultura",A/K/E,PAS_8.1,"8.1 Serviços auxiliares da agricultura, pecuária e produção florestal",PAS,servicos_atomizados,full,top_1_to_2pct,0.01,0.02,108,1997029.53,18491.014,10936.6,101.26,10805,22189217.0,109366.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
01,"Agricultura, pecuária, produção florestal, pesca e aquicultura",A/K/E,PAS_8.1,"8.1 Serviços auxiliares da agricultura, pecuária e produção florestal",PAS,servicos_atomizados,full,top_2_to_3pct,0.02,0.03,108,1553245.19,14381.9,7655.6,70.89,10805,22189217.0,109366.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
01,"Agricultura, pecuária, produção florestal, pesca e aquicultura",A/K/E,PAS_8.1,"8.1 Serviços auxiliares da agricultura, pecuária e produção florestal",PAS,servicos_atomizados,full,top_3_to_5pct,0.03,0.05,216,1997029.53,9245.507,10936.6,50.63,10805,22189217.0,109366.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
01,"Agricultura, pecuária, produção florestal, pesca e aquicultura",A/K/E,PAS_8.1,"8.1 Serviços auxiliares da agricultura, pecuária e produção florestal",PAS,servicos_atomizados,full,top_5_to_7.5pct,0.05,0.075,270,1775137.36,6574.583,8749.3,32.4,10805,22189217.0,109366.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
01,"Agricultura, pecuária, produção florestal, pesca e aquicultura",A/K/E,PAS_8.1,"8.1 Serviços auxiliares da agricultura, pecuária e produção florestal",PAS,servicos_atomizados,full,top_7.5_to_10pct,0.075,0.1,270,1553245.19,5752.76,7655.6,28.35,10805,22189217.0,109366.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
01,"Agricultura, pecuária, produção florestal, pesca e aquicultura",A/K/E,PAS_8.1,"8.1 Serviços auxiliares da agricultura, pecuária e produção florestal",PAS,servicos_atomizados,full,top_10_to_15pct,0.1,0.15,540,1997029.53,3698.203,9842.9,18.23,10805,22189217.0,109366.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
01,"Agricultura, pecuária, produção florestal, pesca e aquicultura",A/K/E,PAS_8.1,"8.1 Serviços auxiliares da agricultura, pecuária e produção florestal",PAS,servicos_atomizados,full,top_15_to_25pct,0.15,0.25,1080,2440813.87,2260.013,10936.6,10.13,10805,22189217.0,109366.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
