cnpj,razao_social,sigla_uf,cnae_secao,archetype,headcount,receita_point_brl,receita_pia_brl,convergencia_pct,confidence
12327316000171,FRIGOPADUA INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,RJ,G,labor_intensive_midcap,55,117080438.73478542,97980585.45,16.313445261382267,alta
00641670000197,PHIBRO SAUDE E NUTRICAO ANIMAL LTDA.,SP,C,labor_intensive_midcap,89,117075255.19469908,110115069.33,5.945052909023446,alta
47336497000187,R&M FRUIT LTDA,SP,G,labor_intensive_midcap,55,117038688.50812921,97980585.45,16.283592460800243,alta
47100862000150,LABORATIL FARMACEUTICA LTDA.,SP,C,standard,147,116935788.78887483,99960518.91000001,14.516744663623319,alta
29655537000171,VIACAO PONTE COBERTA LTDA,RJ,H,labor_intensive_midcap,432,116316726.77775511,92786891.04,20.22910753215508,alta
54177886000172,COZIL EQUIPAMENTOS INDUSTRIAIS LTDA,SP,C,labor_intensive_midcap,215,115951175.35576253,108444772.35,6.473761893944856,alta
15790987000162,EVOLUX MULTI SERVICOS LTDA,RJ,H,standard,598,115943978.30024785,128441113.06,10.778597511454754,alta
06262571000180,METAL ALFA LTDA,SP,C,standard,207,115374074.42467956,87168203.01,24.447321944145596,alta
00286296000159,CONDE MERCANTIL COMERCIO DE FRIOS - LTDA.,SP,G,labor_intensive_midcap,53,115224701.86336118,94417655.07,18.057800503606554,alta
02275654000153,GRAFICA SUPREMA EMBALAGENS LTDA.,SP,C,labor_intensive_midcap,103,115152848.67858751,107326618.0,6.796384777620171,alta
47082017000107,CABONNET INTERNET LTDA,SP,J,capital_intensive,137,114937009.81951676,95921574.75999999,16.544222865529843,baixa
48861901000102,CARBOSERVICES COSMOPOLIS LTDA,SP,C,capital_intensive,107,114849751.52776736,101420073.05,11.693258626267427,baixa
43807239000180,NEW OLDANY INDUSTRIA METALURGICA LTDA,SP,C,labor_intensive_midcap,178,114834759.16078168,114637697.78,0.17160429666227808,alta
61451290000184,CAQ CASA DA QUIMICA INDUSTRIA E COMERCIO LIMITADA,SP,C,labor_intensive_midcap,82,114753743.32971075,110389309.38000001,3.8033042087096356,alta
59602144000160,HECE MAQUINAS LTDA,SP,C,labor_intensive_midcap,209,114590938.16554168,97278870.26,15.107711118074723,alta
54363569000140,EACIAL EQUIP E ACESSORIOS INDUSTRIAIS E AGRIC LTDA,SP,C,family_mature_sweet_spot,91,114085007.60665143,90210684.2,20.926784252814908,alta
50248731000129,FREIOS FARJ INDUSTRIA E COMERCIO LTDA,SP,C,labor_intensive_midcap,147,113692140.19541432,102515233.38000001,9.830852683574621,alta
04165939000167,TECSYS DO BRASIL INDUSTRIAL LTDA,SP,C,capital_intensive,64,113559282.23231202,97118801.92,14.4774429611832,alta
01364300000112,ALIMENTA AGROINDUSTRIA E COMERCIO DE ALIMENTOS LTDA,SP,C,labor_intensive_midcap,196,112963116.41394328,102149194.56,9.572966997755817,alta
28927868000150,L'OCCITANE OPERA INDUSTRIA E COMERCIO DE COSMETICOS LTDA.,SP,C,capital_intensive,80,112882830.90079726,90203969.60000001,20.0906206194702,alta
37896592000181,CONEXFORT LTDA,SP,G,standard,48,112763499.7190777,85510329.12,24.168432752594782,alta
56948207000147,SUPERMERCADO MAXIMO AQUARIUS LTDA,SP,G,recent_startup,57,112674277.78005795,101543515.83,9.878707163125007,baixa
43989292000140,VAN DER HOEVEN ESTUFAS AGRICOLAS LTDA,SP,C,family_mature_sweet_spot,131,112359409.42412229,129863732.19999999,15.578866839540115,alta
04681311000114,NOVA LIMP COMERCIO DE EMBALAGENS E DESCARTAVEIS LTDA,SP,G,labor_intensive_midcap,57,112137026.00991939,101543515.83,9.446933414287546,alta
66788688000124,INDUSTRIA E COMERCIO DE METAIS CAPIXABA LTDA,SP,C,labor_intensive_midcap,57,112078515.30601029,115907365.35000001,3.4162212387768784,alta
04656253000179,UNITHER INDUSTRIA FARMACEUTICA LTDA.,SP,C,capital_intensive,159,111928752.35624774,135270549.03,20.854156043354976,baixa
41577204000177,L4 CONSERVACAO E LIMPEZA LTDA,SP,G,labor_intensive_midcap,64,111819051.87380673,114013772.16,1.962742707450351,alta
36244692000160,LIMES FRESH FRUITS LTDA,SP,G,labor_intensive_midcap,52,111696056.53060453,92636189.88,17.064046164765145,alta
10361097000111,VILHETO ALIMENTOS INDUSTRIA E COMERCIO LTDA.,SP,C,labor_intensive_midcap,146,111510059.18989713,86010766.64,22.8672576583184,alta
34661049000107,PREARO ALIMENTOS LTDA,SP,C,labor_intensive_midcap,239,111373139.26800412,124559477.03999999,11.839782786641909,alta
09304378000153,RAMOS E VEIGA COMERCIAL LTDA,RJ,G,labor_intensive_midcap,59,111045136.65473583,105106446.21,5.347996880944509,alta
46920195000199,IRMAOS CORSO E CIA LTDA,SP,C,labor_intensive_midcap,105,110977878.22547345,99524370.75,10.320532036306721,alta
96405568000161,MELTING COLOR GRAFICA E EDITORA LTDA,SP,C,labor_intensive_midcap,216,110431641.72824639,84346870.32000001,23.620740396522038,alta
44626007000199,CIDADE REAL TRANSPORTES LTDA,RJ,H,labor_intensive_midcap,462,110172299.77284727,99230425.14,9.931602276985387,alta
59974154000127,CIRCULAR SANTA LUZIA LTDA,SP,H,labor_intensive_midcap,426,110153838.9547171,91498184.22,16.936000516864613,alta
43486604000100,ELECON INDUSTRIA E COMERCIO LTDA,SP,C,capital_intensive,93,110085306.76798373,116711815.68,6.019430845555376,alta
02175187000190,CREATIVE DISPLAY INDUSTRIA E COMERCIO LTDA,SP,C,standard,235,109449280.35639216,92348011.10000001,15.624834809974505,alta
00601672000152,FIVELTEC INDUSTRIA DE METAIS LTDA,SP,C,labor_intensive_midcap,172,109121958.99427733,113390544.2,3.911756391714459,alta
14819447000100,PET NUTRITION IND. E COM. DE ALIMENTOS PARA ANIMAIS LTDA.,SP,C,standard,131,109000008.01781274,126911103.55000001,16.432196527233504,alta
32205648000190,PRISMA DO BRASIL DISTRIBUIDORA DE ALIMENTOS LTDA,RJ,G,labor_intensive_midcap,72,108919843.66401677,128265493.67999999,17.761364105202382,alta
01214149000136,BRUNNSCHWEILER LATINA LTDA,SP,C,labor_intensive_midcap,178,108281725.0425864,94940299.66,12.321031436596822,alta
00965070000184,A.G.N. GUIMARAES COMERCIO ATACADO E VAREJO DE GENEROS ALIMENTICIOS LTDA,SP,G,family_mature_sweet_spot,46,108005445.5970155,81947398.74,24.12660464754896,alta
62829510000123,PIGMA GRAFICA E EDITORA LTDA,SP,J,labor_intensive_midcap,286,107849731.77476308,92559386.91999999,14.177452834742276,alta
39495657000102,4 M TOYS COMERCIO DE BRINQUEDOS LTDA,SP,G,labor_intensive_midcap,59,107613324.95626275,105106446.21,2.3295244778298865,alta
55278220000173,AGROMIX-INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,SP,C,labor_intensive_midcap,117,106811912.9117451,113348084.85000001,6.119328603032805,alta
49039829000197,INDUSTRIA QUIMICA RIVER LTDA,SP,C,labor_intensive_midcap,88,106746632.59707029,94221031.52000001,11.73395429188841,alta
09270215000105,DMFLEX INDUSTRIA E COMERCIO DE METAIS LTDA.,SP,C,labor_intensive_midcap,119,106489012.07084033,102718499.73,3.5407524847089804,alta
30074561000104,AUTO LOTACAO INGA LTDA,RJ,H,labor_intensive_midcap,467,106149484.16872665,100304347.49,5.506514444701117,alta
05043249000106,VIAR PAINEIS ELETRICOS LTDA,SP,C,labor_intensive_midcap,215,106144046.41179292,129864125.85,22.34706537018896,alta
56520703000103,SCALLA CERAMICA ARTISTICA LTDA,SP,C,labor_intensive_midcap,386,106078738.73119158,83805367.10000001,20.997017779060627,alta
62754569000108,METALURGICA CENTENARIO LTDA,SP,G,labor_intensive_midcap,50,105949492.90122291,89073259.5,15.928564582141687,alta
65029035000107,AMERIPAN PRODUTOS PARA PANIFICACAO LTDA,SP,G,family_mature_sweet_spot,48,105693834.2482869,85510329.12,19.09619919821769,alta
67601435000162,PERFIL CONDUTORES ELETRICOS LTDA,SP,C,standard,107,105522609.08997452,119556687.53999999,13.299593870029526,alta
02086067000116,SIDI - COMERCIO DE MOVEIS LTDA,SP,G,labor_intensive_midcap,54,105383409.05463217,96199120.25999999,8.71511832557146,baixa
05341231000182,"EMBRATECH INDUSTRIA, COMERCIO & MONTAGENS INDUSTRIAIS LTDA.",SP,C,labor_intensive_midcap,200,105314056.30001435,130673436.00000001,24.079767308309645,alta
55014617000158,H LOUIS BAXMANN PRODUTOS METALURGICOS LTDA,SP,C,family_mature_sweet_spot,122,104659083.51739846,80428176.7,23.15222530433331,alta
02528634000147,SABAF DO BRASIL LTDA,SP,C,capital_intensive,110,104658328.78679441,82087077.60000001,21.566607692327683,baixa
33479445000155,MANUFATURA PRODUTOS KING LTDA,RJ,C,labor_intensive_midcap,147,104466367.01594245,100703968.47,3.601540527745434,alta
00886764000126,PRESTO BLOCOS E PISOS DE CONCRETO LTDA,SP,C,standard,156,104421854.86673218,80536482.0,22.873921266018264,alta
13558970000159,MONTALFRIG FRIGORIFICO INDUSTRIA E COMERCIO DE CARNES LTDA,SP,C,labor_intensive_midcap,90,104301296.77884465,86235273.89999999,17.320995459098626,alta
28877719000124,DEZAM DISTRIBUIDORA DE GENEROS ALIMENTICIOS LTDA,SP,G,labor_intensive_midcap,53,104066195.28262599,94417655.07,9.271541240094548,alta
42285148000160,COESA TRANSPORTES LTDA,RJ,H,labor_intensive_midcap,439,103734734.66682038,94290382.33,9.104329776476655,alta
30075428000164,SANTO ANTONIO TRANSPORTES LTDA,RJ,H,labor_intensive_midcap,455,103421874.29715335,97726933.85,5.506514444701096,alta
02162804000112,AGATA INDUSTRIA E COMERCIO DE UTILIDADES DOMESTICAS LTDA,SP,G,labor_intensive_midcap,51,103132499.33680575,90854724.69,11.904855138543198,alta
60820321000164,SOLOTEST APARELHOS PARA MECANICA DO SOLO LTDA,SP,C,labor_intensive_midcap,60,103022163.83420384,99653761.8,3.2695896774452304,alta
61299178000170,METALURGICA CARTEC LTDA,SP,C,family_mature_sweet_spot,193,102775685.17661743,119547589.08000001,16.318941464180455,alta
49559487000136,VITIVINICOLA GOES LTDA,SP,C,labor_intensive_midcap,116,102500009.699373,104072617.84,1.5342516993309285,alta
04166015000185,VICTOR COSTA ATACADO DISTRIBUIDOR LTDA,RJ,G,labor_intensive_midcap,61,102436624.72124243,108669376.59,6.084495546117971,alta
56001720000126,BELFARMA COMERCIAL LTDA,SP,G,labor_intensive_midcap,52,102210163.6618332,92636189.88,9.366948881433272,alta
53918116000170,DIGUINHO INDUSTRIA E COMERCIO DE FRALDAS LTDA,SP,C,family_mature_sweet_spot,105,102177095.72057502,89377288.35000001,12.52708082991398,alta
02444314000109,SPORTIVE INDUSTRIA E COMERCIO DE PECAS PARA MOTOCICLETAS LTDA,SP,C,labor_intensive_midcap,232,101912897.36296947,88841961.67999999,12.825595210404513,alta
47401062000179,REAL MECANICA DE PRECISAO LTDA,SP,C,labor_intensive_midcap,147,101805854.70696211,94672705.47,7.0066198623784075,alta
41881034000110,"USIMETA INDUSTRIA, COMERCIO E SERVICOS LTDA",RJ,C,labor_intensive_midcap,415,101182684.0435101,101622216.15,0.4343945909765609,alta
02534572000186,CANTA CLARO INDUSTRIA DE EMBALAGENS PLASTICAS E SERVICOS GRAFICOS LTDA,SP,C,labor_intensive_midcap,171,100588855.48999092,88033238.46000001,12.48211540814306,alta
00580693000139,CATARINENSE DISTRIBUIDORA DE VARIEDADES LTDA,SP,G,standard,48,100043293.05720672,85510329.12,14.526674895533958,alta
64080021000147,ELLO CORRENTES COMERCIO E INDUSTRIA LTDA,SP,C,labor_intensive_midcap,132,99133165.8875914,81713237.76,17.572250388274817,alta
49896528000180,NOVA ERA LIGAS ESPECIAIS LTDA,SP,G,standard,47,98931592.82996707,83728863.92999999,15.366910068956315,alta
18080229000149,AGRARIA ORGANICA CAMPOS LTDA,RJ,G,labor_intensive_midcap,52,98924924.34612118,92636189.88,6.357077862519247,alta
01197462000103,R3 QUIMICA LTDA,SP,C,standard,77,98893480.55679804,82443402.58,16.634137947395004,alta
37218268000104,DICON ATACADAO DE ALIMENTOS LTDA,RJ,G,standard,44,98618279.81038044,78384468.36,20.517303170654834,alta
01027145000149,REAL INDUSTRIA E COMERCIO DE CARNES E EMBUTIDOS LTDA,SP,C,labor_intensive_midcap,140,98245325.29639263,82476077.6,16.050888577974565,alta
11437574000148,V. S. P. PRODUTOS ALIMENTICIOS LTDA,RJ,G,labor_intensive_midcap,52,98084815.88896827,92636189.88,5.555014769193336,alta
53791992000189,COMERCIO DE APARAS E TRANSPORTES ALECARDO LTDA,SP,G,family_mature_sweet_spot,44,97788041.55962163,78384468.36,19.842480624577416,alta
13160332000185,F A APARAS DE PAPEIS LTDA,SP,G,family_mature_sweet_spot,44,97558772.82020211,78384468.36,19.654105833762156,alta
01394209000140,J.F. INDUSTRIA DE COSMETICOS LTDA,SP,C,family_mature_sweet_spot,95,96900325.20352435,107117213.9,10.543709399340651,alta
67184853000100,ACETECH INDUSTRIA E COMERCIO DE EMBALAGENS E ADESIVOS LTDA,SP,C,labor_intensive_midcap,152,96422393.20683955,78251767.52,18.8448192193913,alta
55773964000164,PLASTICOS SANTANA LTDA,SP,C,labor_intensive_midcap,197,96296210.0435488,75439079.53,21.659347241305145,alta
26894175000183,HAYASHI & DAVILA - INDUSTRIA E COMERCIO DE SUCATAS TERMOPLASTICAS LTDA,SP,G,standard,46,96236648.47597463,81947398.74,14.84803342828583,alta
08274505000156,AGRI-PECAS MATAO SANTO EXPEDITO LTDA.,SP,G,standard,44,96227521.0691705,78384468.36,18.542567148066215,alta
61332250000113,ZEKTOR INDUSTRIA E COMERCIO LTDA,SP,C,standard,170,96127735.63379514,91843797.1,4.456506236779664,alta
51890978000107,WEILER - C. HOLZBERGER INDUSTRIAL LTDA,SP,C,labor_intensive_midcap,68,95994366.47237842,112940930.04,17.653706347963475,alta
04548536000105,SUERO - TERRAPLENAGEM E LOCACAO DE EQUIPAMENTOS LTDA,SP,H,labor_intensive_midcap,455,95773671.66407704,97726933.85,2.039456305668172,alta
14312023000146,DEL CARMEN - COMERCIO DE PERFUMES E COSMETICOS LTDA.,SP,G,family_mature_sweet_spot,43,95661452.79407865,76603003.17,19.922810147054705,alta
18603652000186,R & R COSMETICOS COMERCIO IMPORTACAO E EXPORTACAO LTDA,SP,G,standard,47,95592265.8810806,83728863.92999999,12.410420280066385,alta
08012968000140,COMERCIAL DE PRODUTOS ALIMENTICIOS MINARDI LTDA,SP,G,family_mature_sweet_spot,48,95468429.0311589,85510329.12,10.430778019725008,alta
07129148000170,CVC LIMA DISTRIBUIDORA DE MATERIAL DE CONSTRUCAO LTDA,RJ,G,labor_intensive_midcap,50,95401605.95285606,89073259.5,6.6333751823667395,alta
05116902000101,FRIGOPOTI - FRIGORIFICO POTI LTDA,SP,C,labor_intensive_midcap,95,95047720.70894694,91026122.45,4.231135927248367,alta
08267165000136,DDP INDUSTRIA E COMERCIO LTDA,SP,C,labor_intensive_midcap,88,95021720.67164043,99224366.56,4.422826548134559,alta
15228214000197,JCS ALIMENTOS LTDA,SP,G,family_mature_sweet_spot,42,94973124.68102826,74821537.98,21.218199115495374,alta
02057329000114,DIVAMED - DISTRIBUIDORA IRMAOS VALOTTO DE MEDICAMENTOS LTDA,SP,G,labor_intensive_midcap,51,94741897.35419402,90854724.69,4.102907765992657,alta
01990619000153,CEVISKO ALIMENTOS LTDA,SP,G,family_mature_sweet_spot,47,94562705.72633842,83728863.92999999,11.45678067597942,alta
08915525000169,POLIPET - EMBALAGENS PLASTICAS LTDA,SP,C,labor_intensive_midcap,152,94461625.21235494,78251767.52,17.160257041856198,alta
33673701000140,MOGI MOB  TRANSPORTES DE PASSAGEIROS LTDA.,SP,H,standard,357,94450688.46135047,76678055.79,18.81683761217165,alta
61796546000195,VIVACOR INDUSTRIA DE TINTAS E VERNIZES LTDA,SP,C,standard,67,94019454.21501422,70624559.3,24.88303629322518,alta
05917945000196,SASIM - COMERCIO DE HORTIFRUTIGRANJEIROS LTDA.,SP,G,family_mature_sweet_spot,47,94002810.07079849,83728863.92999999,10.929403209394104,alta
03447413000107,GRAMPAC INDUSTRIAL LTDA.,SP,C,labor_intensive_midcap,128,93992649.01087567,75181921.28,20.012977534763515,baixa
28255600000110,BOREAL INDUSTRIA DE FIOS E CABOS LTDA,SP,C,labor_intensive_midcap,82,93991970.97795483,91622882.03999999,2.5205226715699967,alta
08665318000101,DISTRIMAR ALIMENTICIOS LTDA,SP,G,family_mature_sweet_spot,44,93656826.631354,78384468.36,16.306721913041194,alta
01141767000101,UNIFILTER INDUSTRIA E COMERCIO DE FILTROS LTDA,SP,C,labor_intensive_midcap,112,93612111.63139956,72131585.12,22.946311259359,alta
08832207000134,H.L. DE CARVALHO ALIMENTOS PARA PEQUENOS ANIMAIS LTDA,SP,G,standard,44,93376183.65834026,78384468.36,16.055181001179434,alta
05348791000169,GENERAL ROLLER EQUIPAMENTOS INDUSTRIAIS LTDA,SP,C,family_mature_sweet_spot,181,93282564.45285165,105197583.72,12.773039996312091,alta
59556621000107,MARK MED INDUSTRIA E COMERCIO LTDA,SP,C,labor_intensive_midcap,236,93263890.02627861,92624562.56,0.6855037529514068,alta
06180593000100,GREEN COMERCIO E GERENCIAMENTO DE RESIDUOS RECICLAVEIS E APARAS LTDA,SP,G,family_mature_sweet_spot,42,93124283.14655656,74821537.98,19.65410583376215,alta
40812330000104,FAZENDA DAS MARIAS COMERCIO E INTERMEDIACAO LTDA,RJ,G,labor_intensive_midcap,52,93062637.15934275,92636189.88,0.4582368309771713,alta
02785261000190,VILA BOA CONSTRUCOES E SERVICOS LIMITADA,SP,H,standard,501,92921674.67389594,107607019.47,15.804003584353765,alta
04282779000136,NEWJET INDUSTRIA E COMERCIO DE PECAS INJETADAS LTDA,SP,C,labor_intensive_midcap,125,92796486.48377527,80504001.25,13.246714072439064,alta
67693440000142,OMEL BOMBAS E COMPRESSORES LTDA,SP,C,labor_intensive_midcap,150,92785978.70184532,110469822.0,19.05874523884608,alta
02793452000101,BIOCLEAN COMERCIAL LTDA,SP,C,labor_intensive_midcap,85,92536095.18586706,95841717.7,3.5722520033866862,alta
01515829000190,ITALYTEC IMEX INDUSTRIA E COMERCIO LTDA,SP,C,labor_intensive_midcap,111,92456466.55031046,71487553.11,22.67976943386666,alta
03928279000166,M.S.B. COMERCIO DE MATERIAIS PARA CONSTRUCAO LTDA,SP,G,standard,47,92152233.55382362,83728863.92999999,9.14071129801077,alta
05928228000160,MULTIAGUAS DISTRIBUIDORA DE BEBIDAS LTDA,RJ,G,labor_intensive_midcap,50,91865968.95574787,89073259.5,3.0399825827702633,alta
64170582000137,RINEN - INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA.,SP,C,labor_intensive_midcap,73,91805894.91033834,78160628.42,14.86317028298118,alta
55892905000105,CARNEMI FUNDICAO INDUSTRIA E COMERCIO LTDA,SP,C,labor_intensive_midcap,205,91564563.41496919,79683756.25,12.975333165872868,alta
02240675000133,"JCA INDUSTRIA DE MOLDES, MATRIZES E PECAS LTDA",SP,C,labor_intensive_midcap,201,91269726.85191157,90380152.5,0.9746652943915798,alta
10956219000112,COMERCIAL SHIVA DE ALIMENTOS LTDA,RJ,G,standard,47,90919737.76676305,83728863.92999999,7.909034950375513,alta
60712023000150,J.B. BLOCOS DE CONCRETO LTDA,SP,C,labor_intensive_midcap,137,90856623.46368769,70727551.5,22.15476560355844,alta
19952823000145,METALURGICA LAMIFIL LTDA.,SP,C,labor_intensive_midcap,59,90787180.7292477,96492132.33000001,6.283873510475053,alta
11699331000188,WIDE STOCK COMERCIO E DISTRIBUICAO LTDA,SP,G,standard,39,90701068.41328135,69477142.41,23.399863281184388,alta
15080217000126,MASTIFLEX - INDUSTRIA DE SELANTES E MASSAS LTDA,SP,C,labor_intensive_midcap,69,90221041.47705066,73877854.26,18.11460713541845,alta
16442942000160,COELHO E FILHOS DISTRIBUIDOR DE MATERIAL DE CONSTRUCAO LTDA,RJ,G,family_mature_sweet_spot,39,90021343.53467047,69477142.41,22.821478016219743,alta
66908781000125,CIMAPI INDUSTRIA E COMERCIO LTDA.,SP,C,labor_intensive_midcap,183,89810160.36506319,86164448.34,4.059353652464243,alta
56917891000108,RECOFER - INDUSTRIA E COMERCIO DE FERRAGENS LTDA,SP,G,standard,47,89476076.7063172,83728863.92999999,6.423183702143081,alta
14026139000119,RHEMA MOBILIDADE LTDA,SP,H,labor_intensive_midcap,421,89379471.61568047,90424261.87,1.1689376043886108,alta
00316355000194,MACCRO EMBALLAGE INDUSTRIA E COMERCIO LTDA,SP,C,labor_intensive_midcap,138,89369715.41240527,71044367.88,20.505097781548447,alta
07269512000105,ANTARES EMBALAGENS PEDERNEIRAS LTDA,SP,C,labor_intensive_midcap,126,89328811.15252046,79813495.44,10.652012032572522,alta
61367827000122,MERHEJE BRAZIL & COMPANHIA LTDA,SP,C,family_mature_sweet_spot,193,89238067.21602175,80477830.94,9.816703285174851,alta
29775845000130,SOLUTIAL SOLUCOES E ANALISE DE DADOS LTDA,SP,J,labor_intensive_midcap,163,89214946.05822913,69050273.53,22.602347946349685,alta
11657758000113,N. A. S. COMERCIO DE ALIMENTOS LTDA,RJ,G,labor_intensive_midcap,53,89002313.28239097,94417655.07,6.084495546117953,alta
17352826000112,HULTER INDUSTRIA E COMERCIO DE PECAS PARA REFRIGERACAO LTDA.,SP,C,family_mature_sweet_spot,118,88966131.09706615,68816048.3,22.649161595081036,alta
03102481000134,AB5 INDUSTRIA E COMERCIO LTDA,SP,C,labor_intensive_midcap,166,88847300.05212443,69903003.38,21.32230991939012,alta
28771213000136,METALRIB PORTAS FRIGORIFICAS LTDA,SP,G,standard,46,88712025.3566305,81947398.74,7.625377269244038,alta
20168935000199,NJ CAETANO EMPREENDIMENTOS IMOBILIARIOS LTDA,SP,C,standard,98,88330469.44329152,92889412.7,5.161235172236174,alta
34006815000108,EFICIENCE SERVICOS AVANCADOS LTDA,SP,N,standard,600,88160639.72789839,83238186.0,5.583505000747722,alta
07136639000148,A M C - LATICINIO LTDA,SP,C,labor_intensive_midcap,67,87823302.48741233,89751024.51,2.195000606887872,alta
01553804000180,MEGA BRASIL IND E COM DE EQUIPAMENTOS INDUSTRIAIS LTDA,SP,C,labor_intensive_midcap,139,87261562.12832429,65447313.22,24.99869172207219,alta
